price,neighbourhood,latitude,longitude,room_type,availability_365
107,Seventh Ward,29.978102,-90.06911,Entire home/apt,325
52,Seventh Ward,29.98171376,-90.06554222,Private room,365
150,Seventh Ward,29.97556279,-90.07363281,Entire home/apt,365
75,Seventh Ward,29.98538055,-90.06575873,Entire home/apt,339
135,Seventh Ward,29.96854769,-90.06108959,Entire home/apt,62
500,Seventh Ward,29.97657385,-90.07358737,Entire home/apt,357
80,Seventh Ward,29.96879588,-90.05898399,Entire home/apt,365
125,Seventh Ward,29.97194573,-90.07027613,Entire home/apt,359
49,Seventh Ward,29.969758,-90.05990465,Shared room,362
60,Seventh Ward,29.96982897,-90.05921814,Private room,363
425,Seventh Ward,29.9720601,-90.07036028,Entire home/apt,200
125,Seventh Ward,29.9691006,-90.06291662,Entire home/apt,101
45,Seventh Ward,29.97988474,-90.07195668,Private room,180
56,Seventh Ward,29.96982795,-90.06635152,Private room,86
105,Seventh Ward,29.96724527,-90.06477374,Entire home/apt,360
118,Seventh Ward,29.96981572,-90.0681088,Private room,364
100,Seventh Ward,29.97178505,-90.06556155,Entire home/apt,324
55,Seventh Ward,29.97970395,-90.07477669,Private room,358
75,Seventh Ward,29.98118447,-90.06613538,Private room,88
47,Seventh Ward,29.96836298,-90.06174302,Private room,365
52,Seventh Ward,29.97201131,-90.06727047,Entire home/apt,364
300,Seventh Ward,29.96987295,-90.05897458,Entire home/apt,348
125,Seventh Ward,29.97717791,-90.07555646,Entire home/apt,365
315,Seventh Ward,29.97128576,-90.06968399,Entire home/apt,365
80,Seventh Ward,29.97000952,-90.06050362,Entire home/apt,304
100,Seventh Ward,29.98198687,-90.06664616,Entire home/apt,362
50,Seventh Ward,29.97589106,-90.07585302,Private room,85
120,Seventh Ward,29.97164115,-90.06778702,Entire home/apt,352
90,Seventh Ward,29.96925494,-90.06076471,Entire home/apt,316
600,Seventh Ward,29.96746973,-90.06559101,Entire home/apt,175
69,Seventh Ward,29.97569872,-90.05773497,Private room,81
150,Seventh Ward,29.96951761,-90.05932134,Entire home/apt,365
750,Seventh Ward,29.97419827,-90.05741845,Entire home/apt,356
550,Seventh Ward,29.96967772,-90.05761863,Entire home/apt,354
115,Seventh Ward,29.9702615,-90.06478241,Entire home/apt,0
750,Seventh Ward,29.98155511,-90.07183263,Entire home/apt,365
155,Seventh Ward,29.97826215,-90.07264246,Entire home/apt,363
85,Seventh Ward,29.96981657,-90.06168747,Entire home/apt,21
110,Seventh Ward,29.97142797,-90.06962944,Entire home/apt,302
350,Seventh Ward,29.96978601,-90.0571115,Entire home/apt,358
85,Seventh Ward,29.97088282,-90.07007794,Private room,129
175,Seventh Ward,29.97514034,-90.07626715,Entire home/apt,159
52,Seventh Ward,29.97449579,-90.06337419,Private room,365
99,Seventh Ward,29.97072788,-90.06934018,Entire home/apt,327
77,Seventh Ward,29.9706382,-90.07007431,Entire home/apt,174
275,Seventh Ward,29.96968629,-90.06596392,Entire home/apt,59
225,Seventh Ward,29.9671275,-90.06332793,Entire home/apt,75
60,Seventh Ward,29.97585178,-90.07457585,Private room,365
80,Seventh Ward,29.97123501,-90.06934169,Entire home/apt,316
105,Seventh Ward,29.97170141,-90.0638684,Entire home/apt,359
325,Seventh Ward,29.97426894,-90.07548467,Entire home/apt,354
99,Seventh Ward,29.97391421,-90.07366106,Entire home/apt,190
249,Seventh Ward,29.97107005,-90.05894517,Entire home/apt,361
150,Seventh Ward,29.97066592,-90.0701222,Entire home/apt,0
400,Seventh Ward,29.98010783,-90.07299317,Entire home/apt,4
209,Seventh Ward,29.97501237,-90.06766307,Entire home/apt,218
80,Seventh Ward,29.97967605,-90.07242612,Entire home/apt,365
95,Seventh Ward,29.96958963,-90.05985001,Entire home/apt,280
160,Seventh Ward,29.96913108,-90.06724559,Entire home/apt,303
40,Seventh Ward,29.97007352,-90.05726891,Private room,43
70,Seventh Ward,29.96928913,-90.06316443,Private room,0
149,Seventh Ward,29.96934233,-90.05860321,Entire home/apt,158
350,Seventh Ward,29.97475596,-90.07478221,Entire home/apt,360
65,Seventh Ward,29.97137095,-90.06548143,Private room,275
100,Seventh Ward,29.97905975,-90.06846549,Private room,210
245,Seventh Ward,29.96898162,-90.06691414,Entire home/apt,0
107,Seventh Ward,29.96728801,-90.06377838,Entire home/apt,157
169,Seventh Ward,29.97104713,-90.0585139,Entire home/apt,158
85,Seventh Ward,29.97405716,-90.07185132,Entire home/apt,319
39,Seventh Ward,29.97883328,-90.06086211,Private room,10
500,Seventh Ward,29.97074206,-90.06408176,Entire home/apt,365
165,Seventh Ward,29.97672288,-90.07383386,Entire home/apt,358
485,Seventh Ward,29.96773185,-90.06315251,Entire home/apt,356
65,Seventh Ward,29.97464556,-90.06726467,Private room,178
169,Seventh Ward,29.96757947,-90.0641053,Entire home/apt,61
150,Seventh Ward,29.9730707,-90.06786396,Entire home/apt,0
90,Seventh Ward,29.97160567,-90.05919081,Entire home/apt,354
109,Seventh Ward,29.97207835,-90.06029327,Entire home/apt,282
229,Seventh Ward,29.96809555,-90.06497571,Entire home/apt,174
125,Seventh Ward,29.97118395,-90.05928128,Entire home/apt,271
174,Seventh Ward,29.97318607,-90.07156154,Entire home/apt,336
69,Seventh Ward,29.97239841,-90.07108259,Private room,117
89,Seventh Ward,29.97088031,-90.06968644,Private room,143
59,Seventh Ward,29.97485289,-90.06447322,Entire home/apt,365
25,Seventh Ward,29.97699442,-90.05869582,Shared room,365
500,Seventh Ward,29.96799081,-90.06421655,Entire home/apt,168
95,Seventh Ward,29.97471412,-90.07055881,Entire home/apt,30
500,Seventh Ward,29.97448629,-90.05756496,Entire home/apt,344
249,Seventh Ward,29.97060382,-90.05943042,Entire home/apt,331
224,Seventh Ward,29.97785,-90.07298949,Entire home/apt,364
400,Seventh Ward,29.96938732,-90.06395716,Entire home/apt,158
107,Seventh Ward,29.96672816,-90.06418564,Entire home/apt,156
67,Seventh Ward,29.97366579,-90.07219462,Private room,137
80,Seventh Ward,29.97319914,-90.07248757,Entire home/apt,307
70,Seventh Ward,29.9690887,-90.06561483,Private room,270
350,Seventh Ward,29.9690495,-90.05773379,Entire home/apt,363
165,Seventh Ward,29.97135873,-90.07099496,Private room,364
99,Seventh Ward,29.97170527,-90.06961527,Entire home/apt,339
450,Seventh Ward,29.96699475,-90.06332295,Entire home/apt,83
180,Seventh Ward,29.97347571,-90.07218375,Entire home/apt,120
88,Seventh Ward,29.97273275,-90.06939481,Entire home/apt,365
90,Seventh Ward,29.97074865,-90.06031145,Private room,364
145,Seventh Ward,29.97570826,-90.07217919,Entire home/apt,172
249,Seventh Ward,29.97286793,-90.05831006,Entire home/apt,364
60,Seventh Ward,29.96953188,-90.06096866,Entire home/apt,329
68,Seventh Ward,29.97117364,-90.06158284,Private room,65
39,Seventh Ward,29.97070695,-90.05929063,Private room,60
90,Seventh Ward,29.9729971,-90.06772665,Entire home/apt,354
145,Seventh Ward,29.97184767,-90.07186593,Entire home/apt,118
120,St. Claude,29.96503046,-90.04148226,Entire home/apt,0
175,St. Claude,29.9666023,-90.04446142,Entire home/apt,209
89,St. Claude,29.97262739,-90.04917569,Entire home/apt,213
85,St. Claude,29.96517257,-90.03691158,Entire home/apt,292
150,St. Claude,29.96474443,-90.03380214,Entire home/apt,0
150,St. Claude,29.96599752,-90.04418668,Entire home/apt,352
200,St. Claude,29.96793908,-90.03912431,Entire home/apt,338
150,St. Claude,29.97062187,-90.04792374,Entire home/apt,129
600,St. Claude,29.96536083,-90.03833561,Entire home/apt,363
105,St. Claude,29.96813625,-90.03919017,Private room,365
36,St. Claude,29.96735454,-90.03582598,Private room,59
350,St. Claude,29.96423944,-90.03613934,Entire home/apt,351
85,St. Claude,29.96926419,-90.04455374,Entire home/apt,0
125,St. Claude,29.96798925,-90.03227913,Entire home/apt,90
85,St. Claude,29.96650721,-90.03332168,Entire home/apt,171
95,St. Claude,29.9675878,-90.04354241,Entire home/apt,77
100,St. Claude,29.9667514,-90.03462552,Entire home/apt,22
98,St. Claude,29.96720458,-90.03929581,Entire home/apt,0
75,St. Claude,29.9678356,-90.03534537,Entire home/apt,364
150,St. Claude,29.97078222,-90.04132994,Entire home/apt,211
50,St. Claude,29.96798787,-90.03319083,Private room,365
200,St. Claude,29.96364598,-90.03323621,Entire home/apt,365
85,St. Claude,29.96530154,-90.0347615,Entire home/apt,253
100,St. Claude,29.97084051,-90.03278416,Entire home/apt,365
102,St. Claude,29.967639,-90.04038041,Entire home/apt,192
60,St. Claude,29.96672367,-90.03561103,Private room,153
50,St. Claude,29.96753725,-90.0372106,Private room,65
125,St. Claude,29.97030834,-90.04549438,Entire home/apt,90
95,St. Claude,29.97527118,-90.03512621,Entire home/apt,86
115,St. Claude,29.9656504,-90.04236712,Entire home/apt,47
115,St. Claude,29.96393998,-90.034874,Entire home/apt,161
100,St. Claude,29.96524225,-90.03697766,Entire home/apt,363
130,St. Claude,29.96593214,-90.04342479,Entire home/apt,179
85,St. Claude,29.96514618,-90.03618107,Entire home/apt,145
90,St. Claude,29.97169537,-90.03412343,Entire home/apt,245
100,St. Claude,29.972161,-90.03812743,Shared room,361
100,St. Claude,29.97453822,-90.03796177,Entire home/apt,72
85,St. Claude,29.96505974,-90.03902935,Entire home/apt,76
45,St. Claude,29.96645764,-90.03673666,Private room,88
45,St. Claude,29.96720917,-90.03524635,Private room,94
125,St. Claude,29.96612932,-90.04184432,Entire home/apt,255
55,St. Claude,29.96734414,-90.03657524,Private room,91
105,St. Claude,29.96548929,-90.04149702,Entire home/apt,241
69,St. Claude,29.9690052,-90.033902,Entire home/apt,357
67,St. Claude,29.9690836,-90.04014084,Entire home/apt,29
85,St. Claude,29.96691428,-90.0358436,Entire home/apt,291
175,St. Claude,29.96432079,-90.03563812,Entire home/apt,54
145,St. Claude,29.96502031,-90.04069262,Entire home/apt,253
65,St. Claude,29.9700699,-90.044789,Entire home/apt,362
76,St. Claude,29.96915936,-90.04806777,Private room,359
75,St. Claude,29.96516777,-90.0428609,Private room,154
175,St. Claude,29.96343503,-90.03394373,Entire home/apt,243
75,St. Claude,29.9693481,-90.03359497,Entire home/apt,365
150,St. Claude,29.96755789,-90.03738351,Entire home/apt,59
50,St. Claude,29.96529007,-90.03452315,Private room,56
100,St. Claude,29.9710709,-90.03552558,Entire home/apt,338
100,St. Claude,29.96624069,-90.04405664,Entire home/apt,271
100,St. Claude,29.96949852,-90.03853958,Entire home/apt,336
70,St. Claude,29.96580959,-90.04458659,Private room,365
65,St. Claude,29.97339071,-90.0334392,Private room,349
80,St. Claude,29.96506217,-90.03869845,Private room,338
55,St. Claude,29.97369584,-90.03220846,Private room,316
75,St. Claude,29.96994834,-90.04157589,Entire home/apt,11
98,St. Claude,29.96608369,-90.04195431,Entire home/apt,306
100,St. Claude,29.96811354,-90.04232027,Entire home/apt,0
50,St. Claude,29.97433914,-90.03817315,Private room,339
75,St. Claude,29.9686566,-90.04368598,Private room,179
40,St. Claude,29.96471184,-90.03591736,Private room,310
80,St. Claude,29.96512862,-90.03960566,Private room,80
80,St. Claude,29.96602257,-90.04202126,Private room,291
75,St. Claude,29.96756264,-90.0348727,Entire home/apt,285
109,St. Claude,29.97123069,-90.04926046,Entire home/apt,66
40,St. Claude,29.96472646,-90.04161655,Private room,341
167,St. Claude,29.97596553,-90.03558346,Entire home/apt,357
139,St. Claude,29.97626403,-90.03536624,Entire home/apt,358
75,St. Claude,29.970031,-90.03511832,Private room,169
30,St. Claude,29.96873413,-90.04036826,Private room,364
128,St. Claude,29.97035121,-90.04384652,Entire home/apt,141
75,St. Claude,29.96647141,-90.03761794,Entire home/apt,350
100,St. Claude,29.96850346,-90.04412393,Private room,364
79,St. Claude,29.97030075,-90.03866721,Private room,0
70,St. Claude,29.96951935,-90.04809428,Private room,173
90,St. Claude,29.9720549,-90.03252013,Private room,180
110,St. Claude,29.97106987,-90.04965723,Entire home/apt,346
90,St. Claude,29.96447493,-90.03530312,Private room,364
80,St. Claude,29.96865836,-90.04171652,Private room,348
98,St. Claude,29.96628199,-90.03588633,Entire home/apt,120
30,St. Claude,29.96788144,-90.04091428,Private room,307
89,St. Claude,29.96404004,-90.03408762,Entire home/apt,77
59,St. Claude,29.97323652,-90.04901393,Private room,86
200,St. Claude,29.96654987,-90.03969178,Entire home/apt,355
100,St. Claude,29.97060185,-90.03341235,Entire home/apt,361
125,St. Claude,29.96487758,-90.04229741,Entire home/apt,365
110,St. Claude,29.96544521,-90.037032,Entire home/apt,265
125,St. Claude,29.97205554,-90.04825457,Entire home/apt,365
100,St. Claude,29.97095927,-90.03786685,Private room,365
130,St. Claude,29.96611945,-90.0366842,Entire home/apt,345
145,St. Claude,29.96542384,-90.04186742,Entire home/apt,355
110,St. Claude,29.96510341,-90.04302619,Entire home/apt,206
175,St. Claude,29.96517184,-90.04121877,Private room,0
100,St. Claude,29.96511687,-90.04108548,Entire home/apt,0
125,St. Claude,29.97001626,-90.04665114,Private room,223
125,St. Claude,29.96501963,-90.04235251,Entire home/apt,203
55,St. Claude,29.97091446,-90.04832992,Private room,360
65,St. Claude,29.97970451,-90.0469572,Entire home/apt,162
50,St. Claude,29.96688857,-90.04025878,Private room,163
89,St. Claude,29.96978123,-90.04238369,Entire home/apt,305
175,St. Claude,29.9656852,-90.04327677,Entire home/apt,98
65,St. Claude,29.9702367,-90.04670522,Private room,152
230,St. Claude,29.9686298,-90.03836016,Entire home/apt,27
128,St. Claude,29.96648505,-90.04209124,Entire home/apt,201
98,St. Claude,29.96563754,-90.04231534,Private room,363
75,St. Claude,29.97382518,-90.03973191,Entire home/apt,362
115,St. Claude,29.96788477,-90.03746748,Entire home/apt,149
100,St. Claude,29.96855517,-90.04267307,Private room,364
175,St. Claude,29.96457662,-90.03860742,Entire home/apt,0
75,St. Claude,29.96479914,-90.03930429,Private room,70
50,St. Claude,29.96531126,-90.04146183,Entire home/apt,225
1000,St. Claude,29.96445804,-90.03531566,Entire home/apt,355
50,St. Claude,29.96773743,-90.04169826,Private room,239
120,St. Claude,29.96754331,-90.04414623,Entire home/apt,297
94,St. Claude,29.97388493,-90.03103796,Entire home/apt,349
145,St. Claude,29.963183,-90.0347461,Entire home/apt,298
55,St. Claude,29.96342021,-90.0334362,Private room,159
80,St. Claude,29.96725787,-90.03643265,Entire home/apt,330
75,St. Claude,29.96589288,-90.04118017,Private room,339
70,St. Claude,29.96841871,-90.04617182,Entire home/apt,354
150,St. Claude,29.97053384,-90.04881574,Entire home/apt,326
75,St. Claude,29.97169542,-90.0479102,Private room,364
125,St. Claude,29.96822138,-90.03303888,Entire home/apt,87
100,St. Claude,29.9679845,-90.03219295,Entire home/apt,353
45,St. Claude,29.96639119,-90.03767787,Private room,162
133,St. Claude,29.96950787,-90.04444487,Entire home/apt,154
105,St. Claude,29.96584306,-90.0424021,Entire home/apt,148
180,St. Claude,29.96547047,-90.04385688,Entire home/apt,365
295,St. Claude,29.96402212,-90.03664661,Entire home/apt,351
60,St. Claude,29.96782919,-90.0425828,Private room,297
50,St. Claude,29.96807212,-90.03737034,Private room,68
60,St. Claude,29.97504918,-90.03614983,Private room,356
150,St. Claude,29.97079366,-90.0487451,Entire home/apt,152
45,St. Claude,29.97033963,-90.03100689,Private room,354
100,St. Claude,29.97003559,-90.04792834,Private room,0
129,St. Claude,29.97273124,-90.03092338,Entire home/apt,362
45,St. Claude,29.97297559,-90.03786066,Private room,7
129,St. Claude,29.96900629,-90.04908163,Entire home/apt,326
120,St. Claude,29.96676013,-90.042459,Private room,364
80,St. Claude,29.96508787,-90.03813441,Private room,58
45,St. Claude,29.9662831,-90.03763259,Private room,139
150,St. Claude,29.96637005,-90.04129281,Entire home/apt,127
75,St. Claude,29.98012851,-90.04669627,Private room,365
105,St. Claude,29.96370921,-90.03562879,Entire home/apt,353
85,St. Claude,29.96713529,-90.04128127,Private room,365
50,St. Claude,29.96742188,-90.04058224,Private room,353
500,St. Claude,29.96787158,-90.03286117,Entire home/apt,365
120,St. Claude,29.96421124,-90.03643923,Entire home/apt,363
115,St. Claude,29.9686376,-90.03792109,Entire home/apt,41
120,St. Claude,29.96577046,-90.04157225,Entire home/apt,310
75,St. Claude,29.97087058,-90.04915384,Entire home/apt,62
60,St. Claude,29.96505706,-90.0418369,Private room,352
150,St. Claude,29.96739433,-90.04310242,Entire home/apt,365
129,St. Claude,29.96874525,-90.04085298,Entire home/apt,69
82,St. Claude,29.96783648,-90.03753596,Entire home/apt,170
145,St. Claude,29.96483236,-90.03905718,Private room,357
100,St. Claude,29.96859895,-90.04305914,Private room,363
150,St. Claude,29.97306596,-90.04317034,Entire home/apt,348
100,St. Claude,29.96458625,-90.03762808,Entire home/apt,231
60,St. Claude,29.96372403,-90.03359844,Private room,360
75,St. Claude,29.97461435,-90.03889051,Entire home/apt,365
150,St. Claude,29.96346293,-90.03619283,Entire home/apt,143
129,St. Claude,29.96662533,-90.04143839,Private room,365
80,St. Claude,29.97007562,-90.04924856,Entire home/apt,87
100,St. Claude,29.97022395,-90.04966282,Entire home/apt,155
80,St. Roch,29.97115583,-90.05318521,Private room,150
345,St. Roch,29.97147937,-90.05019599,Entire home/apt,355
75,St. Roch,29.97100439,-90.05108864,Private room,356
125,St. Roch,29.97221177,-90.05411786,Entire home/apt,361
200,St. Roch,29.98045014,-90.05726632,Private room,364
71,St. Roch,29.97574036,-90.05479056,Entire home/apt,300
57,St. Roch,29.9696021,-90.05289587,Entire home/apt,343
98,St. Roch,29.97033641,-90.05272543,Entire home/apt,109
90,St. Roch,29.9724127,-90.05365027,Entire home/apt,244
79,St. Roch,29.97554922,-90.05404919,Private room,15
59,St. Roch,29.98776889,-90.06698782,Entire home/apt,350
69,St. Roch,29.97347463,-90.05360277,Private room,325
117,St. Roch,29.97487328,-90.05361213,Entire home/apt,315
450,St. Roch,29.98206139,-90.04849272,Entire home/apt,365
64,St. Roch,29.97560899,-90.05251206,Private room,65
68,St. Roch,29.97228028,-90.0541037,Private room,365
65,St. Roch,29.97207754,-90.04994823,Entire home/apt,31
68,St. Roch,29.98838902,-90.06654965,Entire home/apt,360
90,St. Roch,29.98989256,-90.0723829,Entire home/apt,156
109,St. Roch,29.9761546,-90.05599613,Private room,69
55,St. Roch,29.96953397,-90.05432813,Entire home/apt,220
59,St. Roch,29.97989,-90.04872979,Entire home/apt,240
157,St. Roch,29.96897874,-90.05596751,Entire home/apt,100
200,St. Roch,29.96901076,-90.05452961,Entire home/apt,293
95,St. Roch,29.97407702,-90.05327225,Private room,181
79,St. Roch,29.97311418,-90.05605065,Entire home/apt,192
250,St. Roch,29.97873912,-90.05250414,Entire home/apt,347
800,St. Roch,29.97339888,-90.05416813,Entire home/apt,362
159,St. Roch,29.97466073,-90.05600711,Entire home/apt,81
95,St. Roch,29.9711357,-90.05656272,Private room,0
199,St. Roch,29.97694647,-90.05582893,Entire home/apt,365
25,St. Roch,29.9756967,-90.05152892,Shared room,63
75,St. Roch,29.97244335,-90.05198847,Entire home/apt,300
100,St. Roch,29.97476214,-90.05035101,Entire home/apt,328
51,St. Roch,29.97046482,-90.05626538,Private room,36
50,St. Roch,29.97167872,-90.05458049,Private room,45
99,St. Roch,29.98735042,-90.06769211,Entire home/apt,365
300,St. Roch,29.99037361,-90.07088601,Entire home/apt,365
100,St. Roch,29.97262385,-90.05543165,Entire home/apt,301
40,St. Roch,29.97201963,-90.050753,Private room,362
59,St. Roch,29.97211823,-90.0564584,Private room,176
59,St. Roch,29.9705545,-90.05143325,Private room,69
650,St. Roch,29.97126356,-90.05670774,Entire home/apt,362
69,St. Roch,29.97132622,-90.05186325,Private room,50
59,St. Roch,29.97527825,-90.05640109,Private room,63
69,St. Roch,29.97547457,-90.05167608,Private room,351
92,St. Roch,29.97001601,-90.0553204,Entire home/apt,90
55,St. Roch,29.97268937,-90.04952114,Private room,136
40,St. Roch,29.97887282,-90.05739699,Private room,359
50,St. Roch,29.97576637,-90.05458754,Private room,0
145,St. Roch,29.98795999,-90.06428741,Entire home/apt,346
32,St. Roch,29.97652221,-90.05400384,Private room,177
96,St. Roch,29.97041267,-90.05485006,Entire home/apt,355
69,St. Roch,29.97119111,-90.05211393,Private room,49
65,St. Roch,29.99096934,-90.0550169,Entire home/apt,25
400,St. Roch,29.97394391,-90.05555681,Entire home/apt,365
75,St. Roch,29.97073414,-90.05419988,Private room,80
35,St. Roch,29.97922002,-90.05376467,Private room,5
400,St. Roch,29.96998051,-90.05459152,Entire home/apt,325
69,St. Roch,29.97219607,-90.05336915,Entire home/apt,56
79,St. Roch,29.96916237,-90.05227017,Private room,365
149,St. Roch,29.97070512,-90.05007303,Entire home/apt,59
59,St. Roch,29.97238427,-90.05553012,Private room,325
600,St. Roch,29.97278128,-90.0556246,Entire home/apt,365
69,St. Roch,29.97385406,-90.05529332,Private room,325
100,St. Roch,29.97189033,-90.05091009,Entire home/apt,0
69,St. Roch,29.97416826,-90.05518648,Private room,325
49,St. Roch,29.97607927,-90.05632434,Private room,363
65,St. Roch,29.97343429,-90.05225188,Private room,347
50,St. Roch,29.96994916,-90.05427747,Private room,285
125,St. Roch,29.98953137,-90.0631952,Entire home/apt,363
85,St. Roch,29.96950228,-90.05498155,Private room,223
99,St. Roch,29.96962688,-90.05210286,Private room,365
40,St. Roch,29.97486895,-90.05190695,Private room,67
32,St. Roch,29.97437233,-90.05378152,Private room,362
155,St. Roch,29.9757568,-90.05606695,Entire home/apt,172
45,St. Roch,29.98883471,-90.0683534,Private room,355
49,St. Roch,29.97745379,-90.05682455,Private room,88
650,St. Roch,29.97157882,-90.05692676,Entire home/apt,359
150,St. Roch,29.97095809,-90.05499583,Entire home/apt,2
345,St. Roch,29.97358173,-90.05234801,Entire home/apt,110
75,St. Roch,29.97302798,-90.05172234,Entire home/apt,169
20,St. Roch,29.97510174,-90.04922315,Shared room,300
94,St. Roch,29.97124421,-90.05422001,Entire home/apt,72
78,St. Roch,29.97276304,-90.05189542,Entire home/apt,50
37,St. Roch,29.97804825,-90.05023813,Private room,9
49,St. Roch,29.97349877,-90.05403244,Private room,325
49,St. Roch,29.9757789,-90.05700619,Private room,75
49,St. Roch,29.9758358,-90.05564544,Private room,335
45,St. Roch,29.97728321,-90.05542117,Private room,272
160,St. Roch,29.97191605,-90.05634808,Entire home/apt,73
450,St. Roch,29.97183243,-90.05502158,Entire home/apt,305
400,St. Roch,29.9738728,-90.05505319,Entire home/apt,365
99,St. Roch,29.97437691,-90.04944217,Private room,62
82,St. Roch,29.98930415,-90.0627671,Entire home/apt,356
99,St. Roch,29.96933453,-90.05030456,Entire home/apt,215
90,St. Roch,29.97412517,-90.05119706,Entire home/apt,69
40,St. Roch,29.98072688,-90.05675576,Private room,357
82,St. Roch,29.98991027,-90.06386833,Entire home/apt,290
35,St. Roch,29.97743626,-90.04940864,Private room,14
49,St. Roch,29.97780701,-90.05446961,Private room,348
90,St. Roch,29.97855524,-90.05588841,Entire home/apt,141
69,St. Roch,29.97739904,-90.05310493,Private room,365
120,St. Roch,29.97057394,-90.05381863,Entire home/apt,350
69,St. Roch,29.97206458,-90.05543565,Private room,325
300,St. Roch,29.97189667,-90.05166814,Entire home/apt,257
10,St. Roch,29.97114435,-90.05549166,Private room,0
113,St. Roch,29.9771033,-90.04980365,Entire home/apt,135
200,St. Roch,29.97565911,-90.05644349,Entire home/apt,14
350,St. Roch,29.96911931,-90.05622861,Entire home/apt,0
64,St. Roch,29.97482866,-90.05341551,Private room,66
35,St. Roch,29.97698025,-90.04935945,Private room,309
75,St. Roch,29.97095071,-90.05623207,Private room,66
110,St. Thomas Dev,29.92377789,-90.0715713,Entire home/apt,352
400,St. Thomas Dev,29.92754191,-90.07483417,Entire home/apt,365
180,St. Thomas Dev,29.93047444,-90.07329514,Entire home/apt,328
399,St. Thomas Dev,29.92877556,-90.07452131,Entire home/apt,200
150,St. Thomas Dev,29.92561169,-90.07085973,Entire home/apt,351
120,St. Thomas Dev,29.92311645,-90.07330208,Entire home/apt,350
135,St. Thomas Dev,29.92890455,-90.07448837,Entire home/apt,330
75,St. Thomas Dev,29.92878341,-90.0738881,Private room,303
169,St. Thomas Dev,29.92812181,-90.07485424,Entire home/apt,80
300,St. Thomas Dev,29.92442469,-90.07261365,Entire home/apt,348
104,St. Thomas Dev,29.92690338,-90.07409556,Entire home/apt,89
500,St. Thomas Dev,29.92886969,-90.07132113,Entire home/apt,314
250,St. Thomas Dev,29.92331143,-90.07341452,Private room,365
115,St. Thomas Dev,29.9302212,-90.07262579,Private room,62
99,St. Thomas Dev,29.92783274,-90.07456842,Entire home/apt,31
100,St. Thomas Dev,29.92859107,-90.07450136,Private room,360
125,St. Thomas Dev,29.92837219,-90.07396502,Entire home/apt,50
100,St. Thomas Dev,29.92453544,-90.07436424,Private room,365
250,St. Thomas Dev,29.93057558,-90.07245606,Entire home/apt,5
135,St. Thomas Dev,29.92541168,-90.07512526,Entire home/apt,128
50,St. Thomas Dev,29.92756635,-90.0735559,Private room,62
109,St. Thomas Dev,29.92709051,-90.07419573,Entire home/apt,69
138,St. Thomas Dev,29.93101712,-90.0721608,Entire home/apt,20
300,St. Thomas Dev,29.92495651,-90.07438431,Entire home/apt,365
250,St. Thomas Dev,29.92281314,-90.07431366,Entire home/apt,365
99,St. Thomas Dev,29.92686074,-90.07360239,Entire home/apt,357
129,St. Thomas Dev,29.93076179,-90.07218497,Entire home/apt,361
350,St. Thomas Dev,29.92585327,-90.07372653,Entire home/apt,362
275,St. Thomas Dev,29.92783767,-90.06873172,Entire home/apt,355
135,St. Thomas Dev,29.92706504,-90.07421079,Entire home/apt,343
50,St. Thomas Dev,29.92766613,-90.07335246,Shared room,361
129,St. Thomas Dev,29.92585904,-90.07183441,Entire home/apt,339
350,St. Thomas Dev,29.92787392,-90.07483567,Entire home/apt,365
50,St. Thomas Dev,29.9289814,-90.07408563,Private room,62
100,St. Thomas Dev,29.92963531,-90.07229277,Private room,364
185,St. Thomas Dev,29.9312893,-90.07317211,Entire home/apt,331
125,St. Thomas Dev,29.9258837,-90.07434462,Entire home/apt,355
765,St. Thomas Dev,29.92951237,-90.07272814,Entire home/apt,344
75,St. Thomas Dev,29.92873595,-90.07017752,Private room,357
70,St. Thomas Dev,29.92872012,-90.0733327,Shared room,365
85,St. Thomas Dev,29.92976683,-90.07411185,Private room,359
100,St. Thomas Dev,29.92567227,-90.0673104,Private room,362
89,Touro,29.92465997,-90.09930016,Entire home/apt,317
150,Touro,29.92594328,-90.09830293,Entire home/apt,86
660,Touro,29.92241877,-90.09480049,Entire home/apt,168
675,Touro,29.92612646,-90.09830222,Entire home/apt,0
100,Touro,29.9260059,-90.08943374,Entire home/apt,242
350,Touro,29.92208751,-90.09658568,Entire home/apt,364
325,Touro,29.92251092,-90.09746869,Entire home/apt,322
125,Touro,29.92553865,-90.0970211,Entire home/apt,332
135,Touro,29.92588222,-90.09711152,Entire home/apt,15
185,Touro,29.92465584,-90.09553928,Entire home/apt,76
125,Touro,29.92501071,-90.09634799,Private room,89
500,Touro,29.92589634,-90.09492078,Entire home/apt,0
55,Touro,29.92477881,-90.09998774,Shared room,342
300,Touro,29.9227143,-90.09482815,Entire home/apt,89
110,Touro,29.92234626,-90.10076496,Entire home/apt,91
300,Touro,29.92564915,-90.09738708,Entire home/apt,0
194,Touro,29.92459186,-90.1000623,Private room,0
100,Touro,29.92616396,-90.09060967,Entire home/apt,347
89,Touro,29.92538131,-90.09802283,Private room,357
165,Touro,29.92322522,-90.09373323,Entire home/apt,273
150,Touro,29.92186025,-90.09729535,Entire home/apt,342
295,Touro,29.9212819,-90.09654501,Entire home/apt,365
75,Touro,29.92608765,-90.09879606,Private room,365
250,Touro,29.92241444,-90.0974048,Entire home/apt,365
300,Touro,29.92567462,-90.10118916,Entire home/apt,365
